Roche CV	GO term name	GO term ID
UDP metabolism	UDP-glucose transport
UDP metabolism	UDP-glucosylation
UDP metabolism	UDP-glucuronate biosynthetic process
UDP metabolism	UDP-glucuronate metabolic process
UDP metabolism	UDP-glucuronic acid transport
UDP metabolism	UDP-rhamnose biosynthetic process
UDP metabolism	UDP-rhamnose metabolic process
UDP metabolism	UDP-xylose transport
ubiquitin	Doa10p ubiquitin ligase complex
ubiquitin	ER ubiquitin ligase complex
ubiquitin	Hrd1p ubiquitin ligase ERAD-L complex
ubiquitin	Hrd1p ubiquitin ligase ERAD-M complex
ubiquitin	Hrd1p ubiquitin ligase complex
ubiquitin	cytoplasmic ubiquitin ligase complex
ubiquitin	nuclear ubiquitin ligase complex
ubiquitin	protein polyubiquitination
ubiquitin	ubiquitin cycle
ubiquitin	ubiquitin homeostasis
ubiquitin	ubiquitin ligase complex
ubiquitin	ubiquitin-dependent endocytosis
ubiquitin	ubiquitin-dependent protein catabolic process
ubiquitin	ubiquitin-dependent protein catabolic process via the N-end rule pathway
ubiquitin	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
triglyceride	triglyceride acyl-chain remodeling
triglyceride	triglyceride biosynthetic process
triglyceride	triglyceride catabolic process
triglyceride	triglyceride homeostasis
triglyceride	triglyceride metabolic process
triglyceride	triglyceride mobilization
triglyceride	triglyceride transport
triglyceride	triglyceride-rich lipoprotein particle clearance
triglyceride	triglyceride-rich lipoprotein particle remodeling
translation	translation	GO:0006412		90S preribosome assembly
translation	SRP-dependent cotranslational protein targeting to membrane
translation	SRP-dependent cotranslational protein targeting to membrane, docking
translation	SRP-dependent cotranslational protein targeting to membrane, signal sequence processing
translation	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
translation	SRP-dependent cotranslational protein targeting to membrane, translocation
translation	SRP-independent cotranslational protein-membrane targeting
translation	SRP-independent cotranslational protein-membrane targeting, translocation
translation	alanyl-tRNA aminoacylation
translation	aminoacyl-tRNA hydrolase reaction
translation	cytosolic large ribosomal subunit
translation	cytosolic small ribosomal subunit
translation	dimethylation involved in SSU-rRNA maturation
translation	enzyme-directed rRNA pseudouridine synthesis
translation	establishment of ribosome localization
translation	mature ribosome assembly
translation	negative regulation of ribosome biogenesis
translation	organellar large ribosomal subunit
translation	organellar ribosome
translation	organellar small ribosomal subunit
translation	plastid large ribosomal subunit
translation	plastid small ribosomal subunit
translation	positive regulation of ribosome biogenesis
translation	rRNA modification
translation	regulation of ribosome biogenesis
translation	regulation of translation
translation	regulation of translation by machinery localization
translation	regulation of translation in response to nitrogen starvation
translation	regulation of translation in response to osmotic stress
translation	regulation of translation in response to oxidative stress
translation	regulation of translation in response to stress
translation	regulation of translation involved in anterior/posterior axis specification
translation	regulation of translation, ncRNA-mediated
translation	regulation of translational elongation
translation	regulation of translational fidelity
translation	regulation of translational frameshifting
translation	regulation of translational initiation
translation	regulation of translational initiation by eIF2 alpha phosphorylation
translation	regulation of translational initiation by iron
translation	regulation of translational initiation in response to osmotic stress
translation	regulation of translational initiation in response to starvation
translation	regulation of translational initiation in response to stress
translation	regulation of translational termination
translation	rescue of stalled ribosome
translation	ribosomal chaperone activity
translation	ribosomal large subunit assembly
translation	ribosomal large subunit export from nucleus
translation	ribosomal small subunit assembly
translation	ribosomal small subunit export from nucleus
translation	ribosomal subunit export from nucleus
translation	ribosome assembly
translation	ribosome biogenesis
translation	ribosome disassembly
translation	ribosome localization
translation	snoRNA guided rRNA pseudouridine synthesis
translation	tRNA 3'-end processing
translation	tRNA 3'-terminal CCA addition
translation	tRNA 3'-trailer cleavage
translation	tRNA 3'-trailer cleavage, endonucleolytic
translation	tRNA 3'-trailer cleavage, exonucleolytic
translation	tRNA 5'-leader removal
translation	tRNA acetylation
translation	tRNA aminoacylation
translation	tRNA aminoacylation for mitochondrial protein translation
translation	tRNA aminoacylation for nonribosomal peptide biosynthetic process
translation	tRNA aminoacylation for protein translation
translation	tRNA binding
translation	tRNA catabolic process
translation	tRNA end turnover
translation	tRNA exon ligation
translation	tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate
translation	tRNA exon ligation utilizing ATP as source of linkage phosphate
translation	tRNA exon ligation utilizing GTP as source of linkage phosphate
translation	tRNA export from nucleus
translation	tRNA gene clustering
translation	tRNA import into mitochondrion
translation	tRNA import into nucleus
translation	tRNA metabolic process
translation	tRNA methylation
translation	tRNA methylthiolation
translation	tRNA modification
translation	tRNA nucleoside ribose methylation
translation	tRNA processing
translation	tRNA pseudouridine synthesis
translation	tRNA re-export from nucleus
translation	tRNA seleno-modification
translation	tRNA splicing, via endonucleolytic cleavage and ligation
translation	tRNA thio-modification
translation	tRNA transcription
translation	tRNA transcription from RNA polymerase III promoter
translation	tRNA transport
translation	tRNA wobble adenosine to inosine editing
translation	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridine biosynthesis.
translation	tRNA wobble base modification
translation	tRNA wobble cytosine modification
translation	tRNA wobble guanine modification
translation	tRNA wobble position uridine thiolation
translation	tRNA wobble uridine modification
translation	tRNA-Y splicing
translation	tRNA-containing ribonucleoprotein complex export from nucleus
translation	tRNA-type intron splice site recognition and cleavage
translation	translation
translation	translation reinitiation
translation	translational attenuation
translation	translational elongation
translation	translational frameshifting
translation	translational initiation
translation	translational readthrough
translation	translational termination
translation	wobble base cytosine methylation
translation	wobble base lysidine biosynthesis
translation	wobble position cytosine ribose methylation
translation	wobble position guanine ribose methylation
translation	wobble position ribose methylation
translation	wobble position uridine ribose methylation
transferase activity	[cytochrome c]-lysine N-methyltransferase activity
transferase activity	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex
transferase activity	nicotinamide-nucleotide adenylyltransferase activity
transferase activity	phosphatidyl-N-methylethanolamine N-methyltransferase activity
transferase activity	phosphoethanolamine N-methyltransferase activity
transferase activity	trans-hexaprenyltranstransferase activity
transferase activity	xanthine phosphoribosyltransferase activity
transepithelial transport	transepithelial L-ascorbic acid transport
transepithelial transport	transepithelial ammonium transport
transepithelial transport	transepithelial chloride transport
transepithelial transport	transepithelial migration of symbiont in host
transepithelial transport	transepithelial transport
transepithelial transport	transepithelial water transport
transcription	transcription from RNA polymerase II promoter	GO:0006366		5S class rRNA transcription from RNA polymerase III type 1 promoter
transcription	DNA binding transcription antitermination factor activity
