RCV_ID	RCV_NAME	GO_ID	GO_NAME	STATUS
RCV_000007	DNA dynamics	GO_0061186	negative regulation of chromatin silencing at silent mating-type cassette	1
RCV_000007	DNA dynamics	GO_0031939	negative regulation of chromatin silencing at telomere	1
RCV_000007	DNA dynamics	GO_0060906	negative regulation of chromatin silencing by small RNA	1
RCV_000007	DNA dynamics	GO_0001308	negative regulation of chromatin silencing involved in replicative cell aging	1
RCV_000007	DNA dynamics	GO_0071923	negative regulation of cohesin localization to chromatin	1
RCV_000007	DNA dynamics	GO_0033696	negative regulation of extent of heterochromatin assembly	1
RCV_000007	DNA dynamics	GO_1900008	negative regulation of extrachromosomal rDNA circle accumulation involved in replicative cell aging	1
RCV_000007	DNA dynamics	GO_0031452	negative regulation of heterochromatin assembly	1
RCV_000007	DNA dynamics	GO_0032205	negative regulation of telomere maintenance	1
RCV_000007	DNA dynamics	GO_0032208	negative regulation of telomere maintenance via recombination	1
RCV_000007	DNA dynamics	GO_0032214	negative regulation of telomere maintenance via semi-conservative replication	1
RCV_000007	DNA dynamics	GO_0032211	negative regulation of telomere maintenance via telomerase	1
RCV_000007	DNA dynamics	GO_0000335	"negative regulation of transposition, DNA-mediated"	1
RCV_000007	DNA dynamics	GO_0000818	nuclear MIS12/MIND complex	1
RCV_000007	DNA dynamics	GO_0000790	nuclear chromatin	1
RCV_000007	DNA dynamics	GO_0000784	"nuclear chromosome, telomeric region"	1
RCV_000007	DNA dynamics	GO_0000798	nuclear cohesin complex	1
RCV_000007	DNA dynamics	GO_0000799	nuclear condensin complex	1
RCV_000007	DNA dynamics	GO_0000788	nuclear nucleosome	1
RCV_000007	DNA dynamics	GO_0000783	nuclear telomere cap complex	1
RCV_000007	DNA dynamics	GO_0000786	nucleosome	1
RCV_000007	DNA dynamics	GO_0035511	oxidative DNA demethylation	1
RCV_000007	DNA dynamics	GO_0035552	oxidative single-stranded DNA demethylation	1
RCV_000007	DNA dynamics	GO_0072696	positive regulation of DNA recombination at telomere	1
RCV_000007	DNA dynamics	GO_0045799	positive regulation of chromatin assembly or disassembly	1
RCV_000007	DNA dynamics	GO_0090053	positive regulation of chromatin silencing at centromere	1
RCV_000007	DNA dynamics	GO_0031940	positive regulation of chromatin silencing at telomere	1
RCV_000007	DNA dynamics	GO_0033697	positive regulation of extent of heterochromatin assembly	1
RCV_000007	DNA dynamics	GO_0031453	positive regulation of heterochromatin assembly	1
RCV_000007	DNA dynamics	GO_0032206	positive regulation of telomere maintenance	1
RCV_000007	DNA dynamics	GO_0032209	positive regulation of telomere maintenance via recombination	1
RCV_000007	DNA dynamics	GO_0032215	positive regulation of telomere maintenance via semi-conservative replication	1
RCV_000007	DNA dynamics	GO_0032212	positive regulation of telomere maintenance via telomerase	1
RCV_000007	DNA dynamics	GO_0000336	"positive regulation of transposition, DNA-mediated"	1
RCV_000007	DNA dynamics	GO_0031848	protection from non-homologous end joining at telomere	1
RCV_000007	DNA dynamics	GO_0035362	protein-DNA ISRE complex assembly	1
RCV_000007	DNA dynamics	GO_0065004	protein-DNA complex assembly	1
RCV_000007	DNA dynamics	GO_0032986	protein-DNA complex disassembly	1
RCV_000007	DNA dynamics	GO_0001120	protein-DNA complex remodeling	1
RCV_000007	DNA dynamics	GO_0071824	protein-DNA complex subunit organization	1
RCV_000007	DNA dynamics	GO_0015869	protein-DNA complex transport	1
RCV_000007	DNA dynamics	GO_0018142	protein-DNA covalent cross-linking	1
RCV_000007	DNA dynamics	GO_0018145	protein-DNA covalent cross-linking via peptidyl-serine	1
RCV_000007	DNA dynamics	GO_0018164	protein-DNA covalent cross-linking via peptidyl-threonine	1
RCV_000007	DNA dynamics	GO_0045327	protein-DNA covalent cross-linking via peptidyl-tyrosine	1
RCV_000007	DNA dynamics	GO_0045326	protein-DNA covalent cross-linking via the 3'-end to peptidyl-tyrosine	1
RCV_000007	DNA dynamics	GO_0018163	protein-DNA covalent cross-linking via the 5'-end to peptidyl-tyrosine	1
RCV_000007	DNA dynamics	GO_0001114	protein-DNA-RNA complex	1
RCV_000007	DNA dynamics	GO_0001116	protein-DNA-RNA complex assembly	1
RCV_000007	DNA dynamics	GO_0001117	protein-DNA-RNA complex disassembly	1
RCV_000007	DNA dynamics	GO_0001119	protein-DNA-RNA complex remodeling	1
RCV_000007	DNA dynamics	GO_0001115	protein-DNA-RNA complex subunit organization	1
RCV_000007	DNA dynamics	GO_0051101	regulation of DNA binding	1
RCV_000007	DNA dynamics	GO_2000278	regulation of DNA biosynthetic process	1
RCV_000007	DNA dynamics	GO_0032875	regulation of DNA endoreduplication	1
RCV_000007	DNA dynamics	GO_0051105	regulation of DNA ligation	1
RCV_000007	DNA dynamics	GO_0051052	regulation of DNA metabolic process	1
RCV_000007	DNA dynamics	GO_0044030	regulation of DNA methylation	1
RCV_000007	DNA dynamics	GO_0000018	regulation of DNA recombination	1
RCV_000007	DNA dynamics	GO_0072695	regulation of DNA recombination at telomere	1
RCV_000007	DNA dynamics	GO_2000371	regulation of DNA topoisomerase (ATP-hydrolyzing) activity	1
RCV_000007	DNA dynamics	GO_0090230	regulation of centromere complex assembly	1
RCV_000007	DNA dynamics	GO_0010847	regulation of chromatin assembly	1
RCV_000007	DNA dynamics	GO_0001672	regulation of chromatin assembly or disassembly	1
RCV_000007	DNA dynamics	GO_0035561	regulation of chromatin binding	1
RCV_000007	DNA dynamics	GO_0010848	regulation of chromatin disassembly	1
RCV_000007	DNA dynamics	GO_0031935	regulation of chromatin silencing	1
RCV_000007	DNA dynamics	GO_0090052	regulation of chromatin silencing at centromere	1
RCV_000007	DNA dynamics	GO_0061187	regulation of chromatin silencing at rDNA	1
RCV_000007	DNA dynamics	GO_0090054	regulation of chromatin silencing at silent mating-type cassette	1
RCV_000007	DNA dynamics	GO_0031938	regulation of chromatin silencing at telomere	1
RCV_000007	DNA dynamics	GO_0010964	regulation of chromatin silencing by small RNA	1
RCV_000007	DNA dynamics	GO_0070203	regulation of establishment of protein localization to telomere	1
RCV_000007	DNA dynamics	GO_0031454	regulation of extent of heterochromatin assembly	1
RCV_000007	DNA dynamics	GO_0032204	regulation of telomere maintenance	1
RCV_000007	DNA dynamics	GO_0032207	regulation of telomere maintenance via recombination	1
RCV_000007	DNA dynamics	GO_0032213	regulation of telomere maintenance via semi-conservative replication	1
RCV_000007	DNA dynamics	GO_0032210	regulation of telomere maintenance via telomerase	1
RCV_000007	DNA dynamics	GO_0000337	"regulation of transposition, DNA-mediated"	1
RCV_000007	DNA dynamics	GO_0000014	single-stranded DNA endodeoxyribonuclease activity	1
RCV_000007	DNA dynamics	GO_0000795	synaptonemal complex	1
RCV_000007	DNA dynamics	GO_0000782	telomere cap complex	1
RCV_000007	DNA dynamics	GO_0000802	transverse filament	1
RCV_000008	DNA recombination	GO_0098038	"non-replicative transposition, DNA-mediated"	1
RCV_000008	DNA recombination	GO_0016444	somatic cell DNA recombination	1
RCV_000008	DNA recombination	GO_0070893	transposon integration	1
RCV_000009	DNA repair	GO_0006307	DNA dealkylation involved in DNA repair	1
RCV_000009	DNA repair	GO_0000729	DNA double-strand break processing	1
RCV_000009	DNA repair	GO_0010792	DNA double-strand break processing involved in repair via single-strand annealing	1
RCV_000009	DNA repair	GO_0010791	DNA double-strand break processing involved in repair via synthesis-dependent strand annealing	1
RCV_000009	DNA repair	GO_0051103	DNA ligation involved in DNA repair	1
RCV_000009	DNA repair	GO_0000730	DNA recombinase assembly	1
RCV_000009	DNA repair	GO_0034624	DNA recombinase assembly involved in gene conversion at mating-type locus	1
RCV_000009	DNA repair	GO_0006281	DNA repair	1
RCV_000009	DNA repair	GO_1990391	DNA repair complex	1
RCV_000009	DNA repair	GO_0045004	DNA replication proofreading	1
RCV_000009	DNA repair	GO_0061306	DNA strand renaturation involved in double-strand break repair	1
RCV_000009	DNA repair	GO_0000731	DNA synthesis involved in DNA repair	1
RCV_000009	DNA repair	GO_0043150	DNA synthesis involved in double-strand break repair via homologous recombination	1
RCV_000009	DNA repair	GO_0043151	DNA synthesis involved in double-strand break repair via single-strand annealing	1
RCV_000009	DNA repair	GO_0005958	DNA-dependent protein kinase-DNA ligase 4 complex	1
RCV_000009	DNA repair	GO_0070912	Ddb1-Ckn1 complex	1
RCV_000009	DNA repair	GO_0070913	Ddb1-Wdr21 complex	1
RCV_000009	DNA repair	GO_0070522	ERCC4-ERCC1 complex	1
RCV_000009	DNA repair	GO_0070420	Ku-DNA ligase complex	1
RCV_000009	DNA repair	GO_0032389	MutLalpha complex	1
RCV_000009	DNA repair	GO_0032390	MutLbeta complex	1
RCV_000009	DNA repair	GO_0097587	MutLgamma complex	1
RCV_000009	DNA repair	GO_0032301	MutSalpha complex	1
RCV_000009	DNA repair	GO_0032302	MutSbeta complex	1
RCV_000009	DNA repair	GO_0070312	RAD52-ERCC4-ERCC1 complex	1
RCV_000009	DNA repair	GO_0097196	Shu complex	1
RCV_000009	DNA repair	GO_0070914	UV-damage excision repair	1
RCV_000009	DNA repair	GO_0071942	XPC complex	1
RCV_000009	DNA repair	GO_0006284	base-excision repair	1
RCV_000009	DNA repair	GO_0006285	"base-excision repair, AP site formation"	1
RCV_000009	DNA repair	GO_0097510	"base-excision repair, AP site formation via deaminated base removal"	1
RCV_000009	DNA repair	GO_0006288	"base-excision repair, DNA ligation"	1
RCV_000009	DNA repair	GO_0006286	"base-excision repair, base-free sugar-phosphate removal"	1
RCV_000009	DNA repair	GO_0006287	"base-excision repair, gap-filling"	1
RCV_000009	DNA repair	GO_0045007	depurination	1
RCV_000009	DNA repair	GO_0045008	depyrimidination	1
RCV_000009	DNA repair	GO_0006302	double-strand break repair	1
RCV_000009	DNA repair	GO_0000727	double-strand break repair via break-induced replication	1
RCV_000009	DNA repair	GO_0000724	double-strand break repair via homologous recombination	1
RCV_000009	DNA repair	GO_0006303	double-strand break repair via nonhomologous end joining	1
RCV_000009	DNA repair	GO_0045002	double-strand break repair via single-strand annealing	1
RCV_000009	DNA repair	GO_0000736	"double-strand break repair via single-strand annealing, removal of nonhomologous ends"	1
RCV_000009	DNA repair	GO_0045003	double-strand break repair via synthesis-dependent strand annealing	1
RCV_000009	DNA repair	GO_0042139	early meiotic recombination nodule assembly	1
RCV_000009	DNA repair	GO_0045021	error-free DNA repair	1
RCV_000009	DNA repair	GO_0042275	error-free postreplication DNA repair	1
RCV_000009	DNA repair	GO_0070987	error-free translesion synthesis	1
RCV_000009	DNA repair	GO_0045020	error-prone DNA repair	1
RCV_000009	DNA repair	GO_0042276	error-prone translesion synthesis	1
RCV_000009	DNA repair	GO_0009380	excinuclease repair complex	1
RCV_000009	DNA repair	GO_0031292	"gene conversion at mating-type locus, DNA double-strand break processing"	1
RCV_000009	DNA repair	GO_0000734	"gene conversion at mating-type locus, DNA repair synthesis"	1
RCV_000009	DNA repair	GO_0070911	global genome nucleotide-excision repair	1
RCV_000009	DNA repair	GO_0097044	histone H3-K56 acetylation in response to DNA damage	1
RCV_000009	DNA repair	GO_2000776	histone H4 acetylation involved in response to DNA damage stimulus	1
RCV_000009	DNA repair	GO_0036297	interstrand cross-link repair	1
RCV_000009	DNA repair	GO_0042140	late meiotic recombination nodule assembly	1
RCV_000009	DNA repair	GO_0000706	meiotic DNA double-strand break processing	1
RCV_000009	DNA repair	GO_0010704	meiotic DNA double-strand break processing involved in meiotic gene conversion	1
RCV_000009	DNA repair	GO_0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	1
RCV_000009	DNA repair	GO_0000707	meiotic DNA recombinase assembly	1
RCV_000009	DNA repair	GO_0010773	meiotic DNA recombinase assembly involved in meiotic gene conversion	1
RCV_000009	DNA repair	GO_0010772	meiotic DNA recombinase assembly involved in reciprocal meiotic recombination	1
RCV_000009	DNA repair	GO_0000711	meiotic DNA repair synthesis	1
RCV_000009	DNA repair	GO_0010779	meiotic DNA repair synthesis involved in meiotic gene conversion	1
RCV_000009	DNA repair	GO_0010778	meiotic DNA repair synthesis involved in reciprocal meiotic recombination	1
RCV_000009	DNA repair	GO_0000710	meiotic mismatch repair	1
RCV_000009	DNA repair	GO_0010776	meiotic mismatch repair involved in meiotic gene conversion	1
RCV_000009	DNA repair	GO_0010777	meiotic mismatch repair involved in reciprocal meiotic recombination	1
RCV_000009	DNA repair	GO_0007146	meiotic recombination nodule assembly	1
RCV_000009	DNA repair	GO_1902346	meiotic strand displacement involved in double-strand break repair via SDSA	1
RCV_000009	DNA repair	GO_0000700	mismatch base pair DNA N-glycosylase activity	1
RCV_000009	DNA repair	GO_0006298	mismatch repair	1
RCV_000009	DNA repair	GO_0032300	mismatch repair complex	1
RCV_000009	DNA repair	GO_0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication	1
RCV_000009	DNA repair	GO_0043504	mitochondrial DNA repair	1
RCV_000009	DNA repair	GO_0097551	mitochondrial double-strand break repair	1
RCV_000009	DNA repair	GO_0097552	mitochondrial double-strand break repair via homologous recombination	1
RCV_000009	DNA repair	GO_0045738	negative regulation of DNA repair	1
RCV_000009	DNA repair	GO_2000780	negative regulation of double-strand break repair	1
RCV_000009	DNA repair	GO_1901592	negative regulation of double-strand break repair via break-induced replication	1
RCV_000009	DNA repair	GO_2000042	negative regulation of double-strand break repair via homologous recombination	1
RCV_000009	DNA repair	GO_2001033	negative regulation of double-strand break repair via nonhomologous end joining	1
RCV_000009	DNA repair	GO_1901291	negative regulation of double-strand break repair via single-strand annealing	1
RCV_000009	DNA repair	GO_0032424	negative regulation of mismatch repair	1
RCV_000009	DNA repair	GO_1903111	negative regulation of single-strand break repair via homologous recombination	1
RCV_000009	DNA repair	GO_0010213	non-photoreactive DNA repair	1
RCV_000009	DNA repair	GO_0036299	non-recombinational interstrand cross-link repair	1
RCV_000009	DNA repair	GO_0000726	non-recombinational repair	1
RCV_000009	DNA repair	GO_0070419	nonhomologous end joining complex	1
RCV_000009	DNA repair	GO_1902113	nucleotide phosphorylation involved in DNA repair	1
RCV_000009	DNA repair	GO_0006289	nucleotide-excision repair	1
RCV_000009	DNA repair	GO_0000109	nucleotide-excision repair complex	1
RCV_000009	DNA repair	GO_0000110	nucleotide-excision repair factor 1 complex	1
RCV_000009	DNA repair	GO_0000111	nucleotide-excision repair factor 2 complex	1
RCV_000009	DNA repair	GO_0000112	nucleotide-excision repair factor 3 complex	1
RCV_000009	DNA repair	GO_0000113	nucleotide-excision repair factor 4 complex	1
RCV_000009	DNA repair	GO_1901255	nucleotide-excision repair involved in interstrand cross-link repair	1
RCV_000009	DNA repair	GO_0000715	"nucleotide-excision repair, DNA damage recognition"	1
RCV_000009	DNA repair	GO_0000718	"nucleotide-excision repair, DNA damage removal"	1
RCV_000009	DNA repair	GO_0000717	"nucleotide-excision repair, DNA duplex unwinding"	1
RCV_000009	DNA repair	GO_0006297	"nucleotide-excision repair, DNA gap filling"	1
RCV_000009	DNA repair	GO_0033683	"nucleotide-excision repair, DNA incision"	1
RCV_000009	DNA repair	GO_0006295	"nucleotide-excision repair, DNA incision, 3'-to lesion"	1
RCV_000009	DNA repair	GO_0006296	"nucleotide-excision repair, DNA incision, 5'-to lesion"	1
RCV_000009	DNA repair	GO_0006294	"nucleotide-excision repair, preincision complex assembly"	1
RCV_000009	DNA repair	GO_0006293	"nucleotide-excision repair, preincision complex stabilization"	1
RCV_000009	DNA repair	GO_0000702	oxidized base lesion DNA N-glycosylase activity	1
RCV_000009	DNA repair	GO_0000719	photoreactive repair	1
RCV_000009	DNA repair	GO_0045739	positive regulation of DNA repair	1
RCV_000009	DNA repair	GO_1900404	positive regulation of DNA repair by positive regulation of transcription from RNA polymerase II promoter	1
RCV_000009	DNA repair	GO_2000781	positive regulation of double-strand break repair	1
